x_um,region_id,region,temperature_C,c_h2_mol_m3,c_o2_mol_m3,total_water_kg_m3,vapor_water_kg_m3,liquid_water_kg_m3,ice_water_kg_m3,liquid_fraction,ice_fraction,gas_porosity,d_h2_effective_m2_s,d_o2_effective_m2_s,d_water_effective_m2_s,d_liquid_capillary_m2_s,thermal_conductivity_W_m_K,volumetric_heat_capacity_J_m3_K,temperature_smoothed_C
24.15,0,aGDL,-12.173486655930162,46.70170059799419,0.0,7.489132467840805e-09,7.489132467840805e-09,0.0,0.0,0.0,0.0,0.8,6.234752741012831e-05,0.0,4.925454665400136e-05,3.7502904927307164e-08,0.3,10184194.96,-12.173502899665614
24.25,0,aGDL,-12.173418900286208,46.701675708098115,0.0,7.520141356422962e-09,7.520141356422962e-09,0.0,0.0,0.0,0.0,0.8,6.234755573718022e-05,0.0,4.9254569032372376e-05,3.750300399352437e-08,0.3,10184194.96,-12.173435143894421
24.349999999999998,0,aGDL,-12.173351294583199,46.70165081820647,0.0,7.551150230951465e-09,7.551150230951465e-09,0.0,0.0,0.0,0.0,0.8,6.234758400155082e-05,0.0,4.9254591361225145e-05,3.7503102840661646e-08,0.3,10184194.96,-12.173367538064275
24.45,0,aGDL,-12.173283838819998,46.70162592831924,0.0,7.58215909145758e-09,7.58215909145758e-09,0.0,0.0,0.0,0.0,0.8,6.234761220324055e-05,0.0,4.925461364056004e-05,3.75032014687196e-08,0.3,10184194.96,-12.173300082174007
24.55,0,aGDL,-12.173216532995468,46.701601038436394,0.0,7.613167937972575e-09,7.613167937972575e-09,0.0,0.0,0.0,0.0,0.8,6.234764034224984e-05,0.0,4.9254635870377375e-05,3.750329987769894e-08,0.3,10184194.96,-12.173232776222447
24.649999999999995,0,aGDL,-12.17314937710836,46.701576148557905,0.0,7.644176770527716e-09,7.644176770527716e-09,0.0,0.0,0.0,0.0,0.8,6.23476684185792e-05,0.0,4.925465805067756e-05,3.750339806760046e-08,0.3,10184194.96,-12.173165620208415
24.75,0,aGDL,-12.173082371157534,46.70155125868376,0.0,7.675185589154273e-09,7.675185589154273e-09,0.0,0.0,0.0,0.0,0.8,6.234769643222904e-05,0.0,4.925468018146094e-05,3.750349603842488e-08,0.3,10184194.96,-12.173098614130742
24.85,0,aGDL,-12.173015515141856,46.701526368813916,0.0,7.706194393883508e-09,7.706194393883508e-09,0.0,0.0,0.0,0.0,0.8,6.234772438319982e-05,0.0,4.925470226272785e-05,3.750359379017285e-08,0.3,10184194.96,-12.173031757988259
24.949999999999996,0,aGDL,-12.17294880906013,46.70150147894836,0.0,7.737203184746686e-09,7.737203184746686e-09,0.0,0.0,0.0,0.0,0.8,6.2347752271492e-05,0.0,4.9254724294478675e-05,3.7503691322845086e-08,0.3,10184194.96,-12.172965051779792
25.05,0,aGDL,-12.172882252911165,46.70147658908707,0.0,7.768211961775076e-09,7.768211961775076e-09,0.0,0.0,0.0,0.0,0.8,6.234778009710602e-05,0.0,4.925474627671375e-05,3.7503788636442386e-08,0.3,10184194.96,-12.172898495504173
25.150000000000002,0,aGDL,-12.172815846693766,46.70145169923001,0.0,7.799220724999943e-09,7.799220724999943e-09,0.0,0.0,0.0,0.0,0.8,6.23478078600424e-05,0.0,4.925476820943349e-05,3.750388573096557e-08,0.3,10184194.96,-12.172832089160238
25.249999999999996,0,aGDL,-12.172749590406852,46.70142680937717,0.0,7.830229474452548e-09,7.830229474452548e-09,0.0,0.0,0.0,0.0,0.8,6.234783556030148e-05,0.0,4.925479009263816e-05,3.7503982606415144e-08,0.3,10184194.96,-12.172765832746808
25.349999999999998,0,aGDL,-12.172683484049173,46.70140191952851,0.0,7.861238210164159e-09,7.861238210164159e-09,0.0,0.0,0.0,0.0,0.8,6.234786319788381e-05,0.0,4.92548119263282e-05,3.750407926279196e-08,0.3,10184194.96,-12.172699726262724
25.45,0,aGDL,-12.17261752761965,46.70137702968401,0.0,7.89224693216604e-09,7.89224693216604e-09,0.0,0.0,0.0,0.0,0.8,6.234789077278976e-05,0.0,4.925483371050391e-05,3.750417570009669e-08,0.3,10184194.96,-12.172633769706819
25.549999999999997,0,aGDL,-12.172551721117031,46.70135213984365,0.0,7.923255640489453e-09,7.923255640489453e-09,0.0,0.0,0.0,0.0,0.8,6.234791828501985e-05,0.0,4.925485544516568e-05,3.750427191833015e-08,0.3,10184194.96,-12.172567963077922
25.65,0,aGDL,-12.17248606454018,46.701327250007395,0.0,7.954264335165663e-09,7.954264335165663e-09,0.0,0.0,0.0,0.0,0.8,6.234794573457451e-05,0.0,4.925487713031385e-05,3.7504367917493016e-08,0.3,10184194.96,-12.172502306374868
25.75,0,aGDL,-12.172420557887904,46.701302360175234,0.0,7.985273016225933e-09,7.985273016225933e-09,0.0,0.0,0.0,0.0,0.8,6.234797312145419e-05,0.0,4.925489876594881e-05,3.750446369758608e-08,0.3,10184194.96,-12.172436799596495
25.849999999999998,0,aGDL,-12.172355201159121,46.70127747034713,0.0,8.016281683701527e-09,8.016281683701527e-09,0.0,0.0,0.0,0.0,0.8,6.234800044565932e-05,0.0,4.9254920352070854e-05,3.750455925860998e-08,0.3,10184194.96,-12.172371442741637
25.95,0,aGDL,-12.172289994352582,46.70125258052306,0.0,8.047290337623705e-09,8.047290337623705e-09,0.0,0.0,0.0,0.0,0.8,6.234802770719039e-05,0.0,4.925494188868041e-05,3.750465460056554e-08,0.3,10184194.96,-12.172306235809133
26.049999999999997,0,aGDL,-12.172224937467206,46.70122769070301,0.0,8.07829897802373e-09,8.07829897802373e-09,0.0,0.0,0.0,0.0,0.8,6.234805490604783e-05,0.0,4.925496337577778e-05,3.750474972345338e-08,0.3,10184194.96,-12.172241178797817
26.15,0,aGDL,-12.172160030501743,46.70120280088694,0.0,8.109307604932869e-09,8.109307604932869e-09,0.0,0.0,0.0,0.0,0.8,6.234808204223206e-05,0.0,4.925498481336333e-05,3.75048446272744e-08,0.3,10184194.96,-12.172176271706526
26.25,0,aGDL,-12.172095273455056,46.70117791107483,0.0,8.140316218382377e-09,8.140316218382377e-09,0.0,0.0,0.0,0.0,0.8,6.234810911574361e-05,0.0,4.925500620143745e-05,3.750493931202925e-08,0.3,10184194.96,-12.172111514534102
26.349999999999998,0,aGDL,-12.172030666326066,46.70115302126666,0.0,8.171324818403518e-09,8.171324818403518e-09,0.0,0.0,0.0,0.0,0.8,6.234813612658286e-05,0.0,4.9255027540000454e-05,3.7505033777718605e-08,0.3,10184194.96,-12.17204690727938
26.45,0,aGDL,-12.171966209113464,46.701128131462404,0.0,8.202333405027556e-09,8.202333405027556e-09,0.0,0.0,0.0,0.0,0.8,6.23481630747503e-05,0.0,4.9255048829052735e-05,3.750512802434343e-08,0.3,10184194.96,-12.171982449941206
26.55,0,aGDL,-12.171901901816227,46.70110324166203,0.0,8.233341978285748e-09,8.233341978285748e-09,0.0,0.0,0.0,0.0,0.8,6.234818996024634e-05,0.0,4.9255070068594605e-05,3.750522205190419e-08,0.3,10184194.96,-12.17191814251841
26.65,0,aGDL,-12.171837744433162,46.70107835186552,0.0,8.264350538209355e-09,8.264350538209355e-09,0.0,0.0,0.0,0.0,0.8,6.234821678307144e-05,0.0,4.925509125862644e-05,3.750531586040176e-08,0.3,10184194.96,-12.171853985009843
26.75,0,aGDL,-12.171773736963019,46.70105346207285,0.0,8.295359084829638e-09,8.295359084829638e-09,0.0,0.0,0.0,0.0,0.8,6.234824354322609e-05,0.0,4.925511239914862e-05,3.7505409449837015e-08,0.3,10184194.96,-12.171789977414342
26.849999999999998,0,aGDL,-12.171709879404773,46.70102857228399,0.0,8.326367618177857e-09,8.326367618177857e-09,0.0,0.0,0.0,0.0,0.8,6.23482702407107e-05,0.0,4.925513349016145e-05,3.7505502820210423e-08,0.3,10184194.96,-12.171726119730755
26.95,0,aGDL,-12.171646171757175,46.701003682498914,0.0,8.357376138285273e-09,8.357376138285273e-09,0.0,0.0,0.0,0.0,0.8,6.234829687552574e-05,0.0,4.925515453166533e-05,3.750559597152298e-08,0.3,10184194.96,-12.17166241195792
27.05,0,aGDL,-12.171582614019087,46.7009787927176,0.0,8.388384645183142e-09,8.388384645183142e-09,0.0,0.0,0.0,0.0,0.8,6.234832344767166e-05,0.0,4.925517552366062e-05,3.750568890377534e-08,0.3,10184194.96,-12.171598854094682
27.149999999999995,0,aGDL,-12.17151920618943,46.70095390294003,0.0,8.419393138902726e-09,8.419393138902726e-09,0.0,0.0,0.0,0.0,0.8,6.234834995714886e-05,0.0,4.925519646614761e-05,3.7505781616968196e-08,0.3,10184194.96,-12.171535446139885
27.25,0,aGDL,-12.171455948266896,46.70092901316616,0.0,8.450401619475283e-09,8.450401619475283e-09,0.0,0.0,0.0,0.0,0.8,6.234837640395788e-05,0.0,4.925521735912672e-05,3.750587411110246e-08,0.3,10184194.96,-12.171472188092375
27.35,0,aGDL,-12.171392840250462,46.700904123395986,0.0,8.481410086932072e-09,8.481410086932072e-09,0.0,0.0,0.0,0.0,0.8,6.234840278809909e-05,0.0,4.925523820259828e-05,3.750596638617872e-08,0.3,10184194.96,-12.171409079951
27.449999999999996,0,aGDL,-12.171329882138991,46.70087923362947,0.0,8.512418541304349e-09,8.512418541304349e-09,0.0,0.0,0.0,0.0,0.8,6.234842910957294e-05,0.0,4.9255258996562615e-05,3.750605844219769e-08,0.3,10184194.96,-12.171346121714604
27.549999999999997,0,aGDL,-12.171267073931176,46.700854343866595,0.0,8.543426982623373e-09,8.543426982623373e-09,0.0,0.0,0.0,0.0,0.8,6.234845536837995e-05,0.0,4.925527974102015e-05,3.750615027916041e-08,0.3,10184194.96,-12.171283313382036
27.650000000000002,0,aGDL,-12.17120441562605,46.700829454107335,0.0,8.574435410920401e-09,8.574435410920401e-09,0.0,0.0,0.0,0.0,0.8,6.234848156452046e-05,0.0,4.925530043597117e-05,3.750624189706732e-08,0.3,10184194.96,-12.171220654952139
27.749999999999996,0,aGDL,-12.171141907222307,46.70080456435166,0.0,8.605443826226692e-09,8.605443826226692e-09,0.0,0.0,0.0,0.0,0.8,6.234850769799502e-05,0.0,4.925532108141607e-05,3.7506333295919406e-08,0.3,10184194.96,-12.171158146423773
27.849999999999998,0,aGDL,-12.171079548718865,46.700779674599545,0.0,8.6364522285735e-09,8.6364522285735e-09,0.0,0.0,0.0,0.0,0.8,6.234853376880402e-05,0.0,4.925534167735518e-05,3.750642447571736e-08,0.3,10184194.96,-12.171095787795776
27.95,0,aGDL,-12.171017340114645,46.70075478485097,0.0,8.667460617992085e-09,8.667460617992085e-09,0.0,0.0,0.0,0.0,0.8,6.234855977694792e-05,0.0,4.925536222378886e-05,3.7506515436461804e-08,0.3,10184194.96,-12.171033579067002
28.049999999999997,0,aGDL,-12.17095528140834,46.70072989510591,0.0,8.698468994513702e-09,8.698468994513702e-09,0.0,0.0,0.0,0.0,0.8,6.234858572242719e-05,0.0,4.9255382720717485e-05,3.750660617815375e-08,0.3,10184194.96,-12.170971520236304
28.15,0,aGDL,-12.170893372598925,46.70070500536433,0.0,8.729477358169605e-09,8.729477358169605e-09,0.0,0.0,0.0,0.0,0.8,6.234861160524223e-05,0.0,4.925540316814136e-05,3.7506696700793723e-08,0.3,10184194.96,-12.17090961130253
28.25,0,aGDL,-12.170831613685209,46.70068011562622,0.0,8.760485708991053e-09,8.760485708991053e-09,0.0,0.0,0.0,0.0,0.8,6.234863742539352e-05,0.0,4.9255423566060876e-05,3.7506787004382656e-08,0.3,10184194.96,-12.170847852264535
28.349999999999998,0,aGDL,-12.170770004666053,46.700655225891545,0.0,8.791494047009297e-09,8.791494047009297e-09,0.0,0.0,0.0,0.0,0.8,6.234866318288149e-05,0.0,4.9255443914476374e-05,3.75068770889212e-08,0.3,10184194.96,-12.170786243121167
28.45,0,aGDL,-12.170708545540322,46.70063033616028,0.0,8.822502372255597e-09,8.822502372255597e-09,0.0,0.0,0.0,0.0,0.8,6.23486888777066e-05,0.0,4.92554642133882e-05,3.7506966954410184e-08,0.3,10184194.96,-12.17072478387129
28.549999999999997,0,aGDL,-12.17064723630682,46.700605446432405,0.0,8.853510684761205e-09,8.853510684761205e-09,0.0,0.0,0.0,0.0,0.8,6.234871450986929e-05,0.0,4.9255484462796724e-05,3.750705660085039e-08,0.3,10184194.96,-12.170663474513749
28.65,0,aGDL,-12.170586076964469,46.7005805567079,0.0,8.884518984557375e-09,8.884518984557375e-09,0.0,0.0,0.0,0.0,0.8,6.234874007936999e-05,0.0,4.925550466270229e-05,3.750714602824253e-08,0.3,10184194.96,-12.170602315047397
28.75,0,aGDL,-12.170525067512074,46.70055566698672,0.0,8.915527271675364e-09,8.915527271675364e-09,0.0,0.0,0.0,0.0,0.8,6.234876558620917e-05,0.0,4.9255524813105234e-05,3.750723523658741e-08,0.3,10184194.96,-12.170541305471096
28.849999999999998,0,aGDL,-12.170464207948498,46.70053077726886,0.0,8.946535546146424e-09,8.946535546146424e-09,0.0,0.0,0.0,0.0,0.8,6.234879103038728e-05,0.0,4.925554491400594e-05,3.7507324225885857e-08,0.3,10184194.96,-12.170480445783703
28.95,0,aGDL,-12.170403498272606,46.70050588755429,0.0,8.977543808001809e-09,8.977543808001809e-09,0.0,0.0,0.0,0.0,0.8,6.234881641190472e-05,0.0,4.9255564965404736e-05,3.750741299613857e-08,0.3,10184194.96,-12.17041973598407
29.05,0,aGDL,-12.170342938483259,46.70048099784298,0.0,9.00855205727277e-09,9.00855205727277e-09,0.0,0.0,0.0,0.0,0.8,6.2348841730762e-05,0.0,4.9255584967301976e-05,3.7507501547346335e-08,0.3,10184194.96,-12.170359176071056
29.15,0,aGDL,-12.170282528579378,46.700456108134915,0.0,9.039560293990565e-09,9.039560293990565e-09,0.0,0.0,0.0,0.0,0.8,6.234886698695949e-05,0.0,4.9255604919697994e-05,3.7507589879509824e-08,0.3,10184194.96,-12.170298766043523
29.25,0,aGDL,-12.170222268559655,46.700431218430055,0.0,9.070568518186441e-09,9.070568518186441e-09,0.0,0.0,0.0,0.0,0.8,6.234889218049771e-05,0.0,4.9255624822593196e-05,3.750767799263008e-08,0.3,10184194.96,-12.170238505900322
29.349999999999998,0,aGDL,-12.170162158423125,46.70040632872839,0.0,9.101576729891655e-09,9.101576729891655e-09,0.0,0.0,0.0,0.0,0.8,6.234891731137707e-05,0.0,4.9255644675987874e-05,3.750776588670766e-08,0.3,10184194.96,-12.170178395640322
29.45,0,aGDL,-12.170102198168593,46.70038143902988,0.0,9.132584929137458e-09,9.132584929137458e-09,0.0,0.0,0.0,0.0,0.8,6.234894237959796e-05,0.0,4.9255664479882395e-05,3.7507853561743334e-08,0.3,10184194.96,-12.17011843526238
29.55,0,aGDL,-12.170042387794865,46.700356549334515,0.0,9.163593115955101e-09,9.163593115955101e-09,0.0,0.0,0.0,0.0,0.8,6.234896738516094e-05,0.0,4.9255684234277136e-05,3.750794101773803e-08,0.3,10184194.96,-12.170058624765351
29.65,0,aGDL,-12.169982727300862,46.700331659642266,0.0,9.194601290375836e-09,9.194601290375836e-09,0.0,0.0,0.0,0.0,0.8,6.234899232806636e-05,0.0,4.925570393917242e-05,3.75080282546924e-08,0.3,10184194.96,-12.169998964148107
29.749999999999996,0,aGDL,-12.16992321668539,46.7003067699531,0.0,9.225609452430913e-09,9.225609452430913e-09,0.0,0.0,0.0,0.0,0.8,6.23490172083147e-05,0.0,4.925572359456862e-05,3.7508115272607344e-08,0.3,10184194.96,-12.169939453409503
29.85,0,aGDL,-12.16986385594737,46.700281880267,0.0,9.256617602151583e-09,9.256617602151583e-09,0.0,0.0,0.0,0.0,0.8,6.234904202590639e-05,0.0,4.925574320046604e-05,3.750820207148358e-08,0.3,10184194.96,-12.169880092548407
29.949999999999996,0,aGDL,-12.169804645085662,46.70025699058394,0.0,9.2876257395691e-09,9.2876257395691e-09,0.0,0.0,0.0,0.0,0.8,6.234906678084188e-05,0.0,4.9255762756865083e-05,3.750828865132182e-08,0.3,10184194.96,-12.169820881563679
30.049999999999997,0,aGDL,-12.169745584099076,46.7002321009039,0.0,9.31863386471471e-09,9.31863386471471e-09,0.0,0.0,0.0,0.0,0.8,6.234909147312162e-05,0.0,4.925578226376608e-05,3.750837501212301e-08,0.3,10184194.96,-12.169761820454186
30.150000000000002,0,aGDL,-12.169686672986586,46.70020721122684,0.0,9.349641977619667e-09,9.349641977619667e-09,0.0,0.0,0.0,0.0,0.8,6.234911610274602e-05,0.0,4.925580172116935e-05,3.750846115388772e-08,0.3,10184194.96,-12.169702909218795
30.249999999999996,0,aGDL,-12.169627911746943,46.700182321552745,0.0,9.380650078315216e-09,9.380650078315216e-09,0.0,0.0,0.0,0.0,0.8,6.234914066971556e-05,0.0,4.925582112907529e-05,3.7508547076616955e-08,0.3,10184194.96,-12.169644147856365
30.349999999999998,0,aGDL,-12.16956930037901,46.700157431881586,0.0,9.411658166832612e-09,9.411658166832612e-09,0.0,0.0,0.0,0.0,0.8,6.23491651740307e-05,0.0,4.9255840487484246e-05,3.7508632780311504e-08,0.3,10184194.96,-12.169585536365771
30.450000000000003,0,aGDL,-12.169510838881763,46.700132542213346,0.0,9.4426662432031e-09,9.4426662432031e-09,0.0,0.0,0.0,0.0,0.8,6.234918961569181e-05,0.0,4.925585979639653e-05,3.750871826497195e-08,0.3,10184194.96,-12.169527074745877
30.549999999999997,0,aGDL,-12.169452527254009,46.70010765254799,0.0,9.473674307457931e-09,9.473674307457931e-09,0.0,0.0,0.0,0.0,0.8,6.234921399469937e-05,0.0,4.92558790558125e-05,3.7508803530599215e-08,0.3,10184194.96,-12.16946876299555
30.65,0,aGDL,-12.169394365494554,46.70008276288551,0.0,9.504682359628353e-09,9.504682359628353e-09,0.0,0.0,0.0,0.0,0.8,6.234923831105387e-05,0.0,4.925589826573255e-05,3.75088885771942e-08,0.3,10184194.96,-12.169410601113658
30.750000000000004,0,aGDL,-12.169336353602375,46.70005787322586,0.0,9.535690399745613e-09,9.535690399745613e-09,0.0,0.0,0.0,0.0,0.8,6.234926256475567e-05,0.0,4.925591742615698e-05,3.7508973404757496e-08,0.3,10184194.96,-12.169352589099073
30.849999999999998,0,aGDL,-12.169278491576335,46.700032983569024,0.0,9.566698427840961e-09,9.566698427840961e-09,0.0,0.0,0.0,0.0,0.8,6.234928675580524e-05,0.0,4.9255936537086145e-05,3.750905801328992e-08,0.3,10184194.96,-12.169294726950662
30.95,0,aGDL,-12.169220779415184,46.70000809391498,0.0,9.597706443945644e-09,9.597706443945644e-09,0.0,0.0,0.0,0.0,0.8,6.234931088420306e-05,0.0,4.9255955598520414e-05,3.75091424027925e-08,0.3,10184194.96,-12.169237014667301
31.049999999999997,0,aGDL,-12.169163217117955,46.6999832042637,0.0,9.628714448090909e-09,9.628714448090909e-09,0.0,0.0,0.0,0.0,0.8,6.234933494994949e-05,0.0,4.925597461046009e-05,3.7509226573265726e-08,0.3,10184194.96,-12.169179452247858
31.15,0,aGDL,-12.169105804683397,46.699958314615166,0.0,9.659722440308004e-09,9.659722440308004e-09,0.0,0.0,0.0,0.0,0.8,6.234935895304506e-05,0.0,4.925599357290559e-05,3.7509310524710615e-08,0.3,10184194.96,-12.169122039691203
31.25,0,aGDL,-12.169048542110431,46.69993342496934,0.0,9.690730420628176e-09,9.690730420628176e-09,0.0,0.0,0.0,0.0,0.8,6.234938289349014e-05,0.0,4.9256012485857214e-05,3.7509394257127904e-08,0.3,10184194.96,-12.169064776996215
31.35,0,aGDL,-12.16899142939792,46.6999085353262,0.0,9.721738389082669e-09,9.721738389082669e-09,0.0,0.0,0.0,0.0,0.8,6.234940677128522e-05,0.0,4.925603134931532e-05,3.7509477770518375e-08,0.3,10184194.96,-12.16900766416176
31.45,0,aGDL,-12.168934466544783,46.69988364568574,0.0,9.752746345702731e-09,9.752746345702731e-09,0.0,0.0,0.0,0.0,0.8,6.23494305864307e-05,0.0,4.925605016328024e-05,3.750956106488281e-08,0.3,10184194.96,-12.168950701186722
31.549999999999994,0,aGDL,-12.168877653549828,46.6998587560479,0.0,9.78375429051961e-09,9.78375429051961e-09,0.0,0.0,0.0,0.0,0.8,6.234945433892704e-05,0.0,4.925606892775236e-05,3.750964414022206e-08,0.3,10184194.96,-12.16889388806997
31.65,0,aGDL,-12.168820990411916,46.69983386641269,0.0,9.814762223564548e-09,9.814762223564548e-09,0.0,0.0,0.0,0.0,0.8,6.234947802877471e-05,0.0,4.925608764273202e-05,3.7509726996537e-08,0.3,10184194.96,-12.168837224810376
31.75,0,aGDL,-12.168764477130026,46.69980897678006,0.0,9.845770144868793e-09,9.845770144868793e-09,0.0,0.0,0.0,0.0,0.8,6.234950165597407e-05,0.0,4.925610630821951e-05,3.75098096338283e-08,0.3,10184194.96,-12.168780711406823
31.85,0,aGDL,-12.168708113702962,46.69978408715001,0.0,9.87677805446359e-09,9.87677805446359e-09,0.0,0.0,0.0,0.0,0.8,6.234952522052562e-05,0.0,4.9256124924215236e-05,3.7509892052096796e-08,0.3,10184194.96,-12.168724347858188
31.949999999999996,0,aGDL,-12.16865190012959,46.69975919752248,0.0,9.907785952380181e-09,9.907785952380181e-09,0.0,0.0,0.0,0.0,0.8,6.23495487224298e-05,0.0,4.925614349071954e-05,3.7509974251343363e-08,0.3,10184194.96,-12.168668134163347
32.05,0,aGDL,-12.168595836408883,46.69973430789748,0.0,9.938793838649815e-09,9.938793838649815e-09,0.0,0.0,0.0,0.0,0.8,6.234957216168702e-05,0.0,4.9256162007732734e-05,3.7510056231568684e-08,0.3,10184194.96,-12.168612070321178
32.15,0,aGDL,-12.168539922539594,46.69970941827496,0.0,9.969801713303733e-09,9.969801713303733e-09,0.0,0.0,0.0,0.0,0.8,6.234959553829772e-05,0.0,4.9256180475255194e-05,3.7510137992773724e-08,0.3,10184194.96,-12.168556156330556
32.25,0,aGDL,-12.168484158520641,46.69968452865492,0.0,1.0000809576373179e-08,1.0000809576373179e-08,0.0,0.0,0.0,0.0,0.8,6.234961885226239e-05,0.0,4.9256198893287274e-05,3.7510219534959265e-08,0.3,10184194.96,-12.168500392190372
32.35,0,aGDL,-12.168428544351002,46.69965963903731,0.0,1.0031817427889398e-08,1.0031817427889398e-08,0.0,0.0,0.0,0.0,0.8,6.234964210358136e-05,0.0,4.925621726182927e-05,3.751030085812599e-08,0.3,10184194.96,-12.168444777899499
32.45,0,aGDL,-12.168373080029426,46.69963474942212,0.0,1.0062825267883632e-08,1.0062825267883632e-08,0.0,0.0,0.0,0.0,0.8,6.234966529225516e-05,0.0,4.9256235580881575e-05,3.751038196227488e-08,0.3,10184194.96,-12.168389313456814
32.55,0,aGDL,-12.168317765554832,46.699609859809314,0.0,1.0093833096387126e-08,1.0093833096387126e-08,0.0,0.0,0.0,0.0,0.8,6.234968841828423e-05,0.0,4.925625385044455e-05,3.751046284740672e-08,0.3,10184194.96,-12.168333998861211
32.64999999999999,0,aGDL,-12.168262600926141,46.69958497019888,0.0,1.0124840913431119e-08,1.0124840913431119e-08,0.0,0.0,0.0,0.0,0.8,6.234971148166897e-05,0.0,4.925627207051848e-05,3.751054351352223e-08,0.3,10184194.96,-12.168278834111566
32.75,0,aGDL,-12.168207586142216,46.699560080590786,0.0,1.0155848719046857e-08,1.0155848719046857e-08,0.0,0.0,0.0,0.0,0.8,6.234973448240982e-05,0.0,4.925629024110375e-05,3.751062396062229e-08,0.3,10184194.96,-12.16822381920676
32.85,0,aGDL,-12.168152721201977,46.699535190985,0.0,1.0186856513265584e-08,1.0186856513265584e-08,0.0,0.0,0.0,0.0,0.8,6.234975742050721e-05,0.0,4.9256308362200694e-05,3.751070418870768e-08,0.3,10184194.96,-12.16816895414568
32.95,0,aGDL,-12.16809800610423,46.699510301381515,0.0,1.0217864296118537e-08,1.0217864296118537e-08,0.0,0.0,0.0,0.0,0.8,6.234978029596159e-05,0.0,4.9256326433809654e-05,3.75107841977793e-08,0.3,10184194.96,-12.168114238927213
33.05,0,aGDL,-12.168043440847896,46.699485411780294,0.0,1.024887206763696e-08,1.024887206763696e-08,0.0,0.0,0.0,0.0,0.8,6.234980310877342e-05,0.0,4.9256344455931e-05,3.7510863987837944e-08,0.3,10184194.96,-12.168059673550243
33.15,0,aGDL,-12.167989025431893,46.69946052218131,0.0,1.0279879827852096e-08,1.0279879827852096e-08,0.0,0.0,0.0,0.0,0.8,6.234982585894309e-05,0.0,4.925636242856505e-05,3.7510943558884365e-08,0.3,10184194.96,-12.168005258013654
33.24999999999999,0,aGDL,-12.167934759855086,46.699435632584546,0.0,1.0310887576795183e-08,1.0310887576795183e-08,0.0,0.0,0.0,0.0,0.8,6.234984854647107e-05,0.0,4.925638035171214e-05,3.7511022910919466e-08,0.3,10184194.96,-12.167950992316335
33.349999999999994,0,aGDL,-12.167880644116337,46.69941074298997,0.0,1.0341895314497462e-08,1.0341895314497462e-08,0.0,0.0,0.0,0.0,0.8,6.234987117135779e-05,0.0,4.925639822537264e-05,3.7511102043944086e-08,0.3,10184194.96,-12.167896876457176
33.45,0,aGDL,-12.167826678214567,46.699385853397565,0.0,1.0372903040990176e-08,1.0372903040990176e-08,0.0,0.0,0.0,0.0,0.8,6.234989373360365e-05,0.0,4.925641604954689e-05,3.7511180957958994e-08,0.3,10184194.96,-12.167842910435061
33.550000000000004,0,aGDL,-12.167772862148695,46.699360963807294,0.0,1.0403910756304564e-08,1.0403910756304564e-08,0.0,0.0,0.0,0.0,0.8,6.234991623320913e-05,0.0,4.9256433824235206e-05,3.751125965296501e-08,0.3,10184194.96,-12.16778909424888
33.65,0,aGDL,-12.167719195917527,46.69933607421915,0.0,1.0434918460471865e-08,1.0434918460471865e-08,0.0,0.0,0.0,0.0,0.8,6.234993867017465e-05,0.0,4.9256451549437975e-05,3.751133812896301e-08,0.3,10184194.96,-12.167735427897522
33.75,0,aGDL,-12.167665679519985,46.69931118463309,0.0,1.0465926153523321e-08,1.0465926153523321e-08,0.0,0.0,0.0,0.0,0.8,6.234996104450065e-05,0.0,4.925646922515551e-05,3.7511416385953856e-08,0.3,10184194.96,-12.167681911379884
33.849999999999994,0,aGDL,-12.167612312954986,46.6992862950491,0.0,1.0496933835490168e-08,1.0496933835490168e-08,0.0,0.0,0.0,0.0,0.8,6.234998335618757e-05,0.0,4.925648685138817e-05,3.7511494423938266e-08,0.3,10184194.96,-12.16762854469485
33.949999999999996,0,aGDL,-12.167559096221453,46.69926140546715,0.0,1.0527941506403646e-08,1.0527941506403646e-08,0.0,0.0,0.0,0.0,0.8,6.23500056052358e-05,0.0,4.9256504428136275e-05,3.751157224291713e-08,0.3,10184194.96,-12.167575327841316
34.050000000000004,0,aGDL,-12.16750602931819,46.699236515887215,0.0,1.0558949166294996e-08,1.0558949166294996e-08,0.0,0.0,0.0,0.0,0.8,6.235002779164583e-05,0.0,4.9256521955400204e-05,3.751164984289132e-08,0.3,10184194.96,-12.167522260818174
34.15,0,aGDL,-12.167453112244118,46.69921162630927,0.0,1.0589956815195455e-08,1.0589956815195455e-08,0.0,0.0,0.0,0.0,0.8,6.235004991541808e-05,0.0,4.925653943318027e-05,3.7511727223861683e-08,0.3,10184194.96,-12.167469343624317
34.25,0,aGDL,-12.167400344998214,46.699186736733296,0.0,1.0620964453136263e-08,1.0620964453136263e-08,0.0,0.0,0.0,0.0,0.8,6.235007197655293e-05,0.0,4.9256556861476816e-05,3.75118043858289e-08,0.3,10184194.96,-12.167416576258635
34.349999999999994,0,aGDL,-12.167347727579227,46.69916184715926,0.0,1.0651972080148656e-08,1.0651972080148656e-08,0.0,0.0,0.0,0.0,0.8,6.235009397505091e-05,0.0,4.9256574240290224e-05,3.751188132879407e-08,0.3,10184194.96,-12.16736395872003
